idx,algo_name,accuracy,auc,true_positives,true_negatives,false_positives,false_negatives,error-rate,retrained,inference_time,training_time,num_train_data
18,MLP-RetrainOne,0.93,0.7017364657814096,177,9,13,1,0.06999999999999995,True,0.0001735687255859375,0.688849925994873,800
19,MLP-RetrainOne,1.0,1.0,140,60,0,0,0.0,True,0.00017547607421875,0.6834762096405029,800
20,MLP-RetrainOne,0.75,0.7222222222222222,110,40,50,0,0.25,True,0.0001742839813232422,0.6149828433990479,800
21,MLP-RetrainOne,0.995,0.9934210526315789,124,75,1,0,0.0050000000000000044,True,0.00017523765563964844,0.25140380859375,800
22,MLP-RetrainOne,0.99,0.9782608695652174,154,44,2,0,0.010000000000000009,True,0.00017595291137695312,0.35202860832214355,800
23,MLP-RetrainOne,1.0,1.0,177,23,0,0,0.0,True,0.00017690658569335938,0.33457136154174805,800
24,MLP-RetrainOne,0.99,0.9333333333333333,185,13,2,0,0.010000000000000009,True,0.00017452239990234375,0.46932411193847656,800
25,MLP-RetrainOne,0.99,0.9375,184,14,2,0,0.010000000000000009,True,0.00017404556274414062,0.346560001373291,800
26,MLP-RetrainOne,0.87,0.9230769230769231,143,31,0,26,0.13,True,0.0001742839813232422,0.21551227569580078,800
27,MLP-RetrainOne,0.5,0.5,100,0,100,0,0.5,True,0.00017261505126953125,0.3737924098968506,800
28,MLP-RetrainOne,0.99,0.9925925925925926,133,65,0,2,0.010000000000000009,True,0.0001747608184814453,0.4564671516418457,800
29,MLP-RetrainOne,0.995,0.9967948717948718,155,44,0,1,0.0050000000000000044,True,0.0001735687255859375,0.34133481979370117,800
30,MLP-RetrainOne,0.995,0.9972375690607735,180,19,0,1,0.0050000000000000044,True,0.00017905235290527344,0.40923166275024414,800
31,MLP-RetrainOne,0.985,0.875,188,9,3,0,0.015000000000000013,True,0.00017380714416503906,0.39168787002563477,800
32,MLP-RetrainOne,0.99,0.8,195,3,2,0,0.010000000000000009,True,0.0001742839813232422,0.6287665367126465,800
33,MLP-RetrainOne,1.0,1.0,176,24,0,0,0.0,True,0.00017452239990234375,0.80777907371521,800
34,MLP-RetrainOne,0.64,0.6785714285714286,88,40,72,0,0.36,True,0.00017571449279785156,0.722048282623291,800
35,MLP-RetrainOne,0.99,0.9859154929577465,129,69,2,0,0.010000000000000009,True,0.00018310546875,0.45449328422546387,800
36,MLP-RetrainOne,1.0,1.0,152,48,0,0,0.0,True,0.0001735687255859375,0.3008096218109131,800
37,MLP-RetrainOne,1.0,1.0,181,19,0,0,0.0,True,0.00017380714416503906,0.31332850456237793,800
38,MLP-RetrainOne,0.995,0.9375,192,7,1,0,0.0050000000000000044,True,0.0001747608184814453,0.7798135280609131,800
39,MLP-RetrainOne,0.985,0.7,195,2,3,0,0.015000000000000013,True,0.00017452239990234375,0.5966813564300537,800
40,MLP-RetrainOne,0.985,0.9536968803733727,176,21,2,1,0.015000000000000013,True,0.0001742839813232422,0.25438570976257324,800
41,MLP-RetrainOne,0.535,0.5,107,0,93,0,0.46499999999999997,True,0.00017452239990234375,0.5305216312408447,800
42,MLP-RetrainOne,0.995,0.996,124,75,0,1,0.0050000000000000044,True,0.0001742839813232422,0.4634566307067871,800
43,MLP-RetrainOne,1.0,1.0,155,45,0,0,0.0,True,0.00017499923706054688,0.37262487411499023,800
44,MLP-RetrainOne,1.0,1.0,179,21,0,0,0.0,True,0.00017452239990234375,0.7277946472167969,800
45,MLP-RetrainOne,1.0,1.0,189,11,0,0,0.0,True,0.00017523765563964844,0.26067686080932617,800
46,MLP-RetrainOne,0.98,0.7777777777777778,191,5,4,0,0.020000000000000018,True,0.00017452239990234375,0.5104618072509766,800
47,MLP-RetrainOne,0.99,0.9940476190476191,166,32,0,2,0.010000000000000009,True,0.00017404556274414062,0.38829612731933594,800
48,MLP-RetrainOne,0.895,0.895,100,79,21,0,0.10499999999999998,True,0.00017881393432617188,0.47228217124938965,800
49,MLP-RetrainOne,1.0,1.0,127,73,0,0,0.0,True,0.00017380714416503906,0.23844170570373535,800
50,MLP-RetrainOne,0.005,0.014285714285714285,1,0,165,34,0.995,True,0.0001800060272216797,0.4434046745300293,800
51,MLP-RetrainOne,0.945,0.8166666666666667,19,170,0,11,0.05500000000000005,True,0.00017690658569335938,0.5075170993804932,800
52,MLP-RetrainOne,0.98,0.875,12,184,0,4,0.020000000000000018,True,0.00017404556274414062,0.5159478187561035,800
53,MLP-RetrainOne,0.985,0.9530141843971631,11,186,2,1,0.015000000000000013,True,0.0001735687255859375,0.46993017196655273,800
54,MLP-RetrainOne,0.97,0.973577901517633,70,124,5,1,0.030000000000000027,True,0.00017523765563964844,0.2968595027923584,800
55,MLP-RetrainOne,0.565,0.5515463917525774,10,103,0,87,0.43500000000000005,True,0.0001728534698486328,0.4758925437927246,800
56,MLP-RetrainOne,1.0,1.0,82,118,0,0,0.0,True,0.00017499923706054688,0.47258663177490234,800
57,MLP-RetrainOne,0.995,0.9880952380952381,41,158,0,1,0.0050000000000000044,True,0.0001742839813232422,0.26661014556884766,800
58,MLP-RetrainOne,1.0,1.0,28,172,0,0,0.0,True,0.0001735687255859375,0.2767159938812256,800
59,MLP-RetrainOne,0.99,0.9678559948569592,16,182,1,1,0.010000000000000009,True,0.00017571449279785156,0.4836089611053467,800
60,MLP-RetrainOne,0.975,0.9325252910860852,27,168,1,4,0.025000000000000022,True,0.00018167495727539062,0.2664783000946045,800
61,MLP-RetrainOne,0.965,0.9429563492063492,50,143,1,6,0.03500000000000003,True,0.0001742839813232422,0.512446403503418,800
62,MLP-RetrainOne,0.625,0.5588235294117647,10,115,0,75,0.375,True,0.000179290771484375,0.4189121723175049,800
63,MLP-RetrainOne,1.0,1.0,72,128,0,0,0.0,True,0.00017404556274414062,0.5625412464141846,800
64,MLP-RetrainOne,0.995,0.9901960784313726,50,149,0,1,0.0050000000000000044,True,0.00017404556274414062,0.49288034439086914,800
65,MLP-RetrainOne,0.995,0.9970588235294118,30,169,1,0,0.0050000000000000044,True,0.00017404556274414062,0.3617868423461914,800
66,MLP-RetrainOne,0.98,0.9130434782608696,19,177,0,4,0.020000000000000018,True,0.00017452239990234375,0.2984614372253418,800
67,MLP-RetrainOne,0.94,0.6737383477981357,6,182,1,11,0.06000000000000005,True,0.0001785755157470703,0.12542176246643066,800
68,MLP-RetrainOne,0.765,0.6469512914258756,21,132,7,40,0.235,True,0.00017333030700683594,0.43541693687438965,800
69,MLP-RetrainOne,0.99,0.9886363636363636,86,112,0,2,0.010000000000000009,True,0.00017380714416503906,0.3639798164367676,800
70,MLP-RetrainOne,0.995,0.9936708860759493,78,121,0,1,0.0050000000000000044,True,0.00017380714416503906,0.4205899238586426,800
71,MLP-RetrainOne,1.0,1.0,42,158,0,0,0.0,True,0.0001735687255859375,0.39885568618774414,800
72,MLP-RetrainOne,1.0,1.0,32,168,0,0,0.0,True,0.0001735687255859375,0.4899444580078125,800
73,MLP-RetrainOne,1.0,1.0,11,189,0,0,0.0,True,0.00021958351135253906,0.46228742599487305,800
74,MLP-RetrainOne,0.98,0.8888888888888888,14,182,0,4,0.020000000000000018,True,0.0001838207244873047,0.7216887474060059,800
75,MLP-RetrainOne,0.99,0.9848484848484849,64,134,0,2,0.010000000000000009,True,0.00017452239990234375,0.34291625022888184,800
76,MLP-RetrainOne,0.635,0.6523809523809524,32,95,0,73,0.365,True,0.0001728534698486328,0.4544398784637451,800
77,MLP-RetrainOne,0.99,0.9929078014184397,59,139,2,0,0.010000000000000009,True,0.00017404556274414062,0.34888362884521484,800
78,MLP-RetrainOne,0.995,0.9883720930232558,42,157,0,1,0.0050000000000000044,True,0.00017523765563964844,0.39540576934814453,800
79,MLP-RetrainOne,1.0,1.0,20,180,0,0,0.0,True,0.00017333030700683594,0.5540149211883545,800
80,MLP-RetrainOne,0.99,0.8571428571428572,5,193,0,2,0.010000000000000009,True,0.00017571449279785156,0.28016018867492676,800
81,MLP-RetrainOne,0.975,0.6875,3,192,0,5,0.025000000000000022,True,0.0001728534698486328,0.5125014781951904,800
82,MLP-RetrainOne,0.98,0.8947368421052632,15,181,0,4,0.020000000000000018,True,0.00017571449279785156,0.6271026134490967,800
83,MLP-RetrainOne,0.745,0.7616822429906542,56,93,0,51,0.255,True,0.0001747608184814453,0.5484237670898438,800
84,MLP-RetrainOne,0.99,0.9926470588235294,64,134,2,0,0.010000000000000009,True,0.000179290771484375,0.45017385482788086,800
85,MLP-RetrainOne,1.0,1.0,33,167,0,0,0.0,True,0.00017499923706054688,0.4031703472137451,800
86,MLP-RetrainOne,0.995,0.975,19,180,0,1,0.0050000000000000044,True,0.00017333030700683594,0.48463010787963867,800
87,MLP-RetrainOne,0.995,0.75,1,198,0,1,0.0050000000000000044,True,0.00017404556274414062,0.4736824035644531,800
88,MLP-RetrainOne,0.995,0.9973821989528796,9,190,1,0,0.0050000000000000044,True,0.00017452239990234375,0.8569393157958984,800
89,MLP-RetrainOne,0.995,0.9722222222222222,17,182,0,1,0.0050000000000000044,True,0.00017595291137695312,0.7989184856414795,800
90,MLP-RetrainOne,0.5,0.5,0,100,0,100,0.5,True,0.0001800060272216797,0.49226975440979004,800
91,MLP-RetrainOne,1.0,1.0,59,141,0,0,0.0,True,0.00017404556274414062,0.4458930492401123,800
92,MLP-RetrainOne,1.0,1.0,47,153,0,0,0.0,True,0.00017595291137695312,0.4788634777069092,800
93,MLP-RetrainOne,1.0,1.0,19,181,0,0,0.0,True,0.0001785755157470703,0.33118343353271484,800
94,MLP-RetrainOne,1.0,1.0,6,194,0,0,0.0,True,0.00017523765563964844,0.3503556251525879,800
95,MLP-RetrainOne,0.97,0.75,6,188,0,6,0.030000000000000027,True,0.0001747608184814453,0.4212651252746582,800
96,MLP-RetrainOne,0.97,0.875,18,176,0,6,0.030000000000000027,True,0.0001761913299560547,0.6383109092712402,800
97,MLP-RetrainOne,0.585,0.5631578947368421,12,105,0,83,0.41500000000000004,True,0.00017571449279785156,0.7035226821899414,800
98,MLP-RetrainOne,1.0,1.0,76,124,0,0,0.0,True,0.00017595291137695312,0.3736076354980469,800
99,MLP-RetrainOne,0.995,0.996969696969697,35,164,1,0,0.0050000000000000044,True,0.00017523765563964844,0.6056485176086426,800
0,MLP-Matchmaker,0.995,0.9962962962962962,134,65,0,1,0.0050000000000000044,True,0.0015676021575927734,0.3778536319732666,800
1,MLP-Matchmaker,0.995,0.9967948717948718,155,44,0,1,0.0050000000000000044,True,0.0015118122100830078,0.4451935291290283,1600
2,MLP-Matchmaker,1.0,1.0,166,34,0,0,0.0,True,0.0016312599182128906,0.39356374740600586,2400
3,MLP-Matchmaker,0.98,0.8823529411764706,183,13,4,0,0.020000000000000018,True,0.001668691635131836,0.38715529441833496,3200
4,MLP-Matchmaker,0.98,0.9259259259259259,173,23,4,0,0.020000000000000018,True,0.0017693042755126953,0.3940873146057129,4000
5,MLP-Matchmaker,0.95,0.9358233859581568,142,48,5,5,0.050000000000000044,True,0.0018038749694824219,0.47258925437927246,4800
6,MLP-Matchmaker,1.0,1.0,93,107,0,0,0.0,True,0.0018162727355957031,0.4168994426727295,5600
7,MLP-Matchmaker,0.995,0.9929577464788732,129,70,1,0,0.0050000000000000044,True,0.002057790756225586,0.48330163955688477,5600
8,MLP-Matchmaker,1.0,1.0,159,41,0,0,0.0,True,0.0021660327911376953,0.6863682270050049,5600
9,MLP-Matchmaker,0.98,0.9411764705882353,166,30,4,0,0.020000000000000018,True,0.002111673355102539,0.7507500648498535,5600
10,MLP-Matchmaker,0.99,0.963963963963964,184,14,1,1,0.010000000000000009,True,0.002124786376953125,0.643937349319458,5600
11,MLP-Matchmaker,0.985,0.9210526315789473,181,16,3,0,0.015000000000000013,True,0.002017974853515625,0.5393362045288086,5600
12,MLP-Matchmaker,0.985,0.9830043859649122,150,47,1,2,0.015000000000000013,True,0.001985311508178711,0.4525301456451416,5600
13,MLP-Matchmaker,0.935,0.9301075268817205,107,80,13,0,0.06499999999999995,True,0.0018515586853027344,0.5351574420928955,5600
14,MLP-Matchmaker,1.0,1.0,123,77,0,0,0.0,True,0.0020399093627929688,0.408719539642334,5600
15,MLP-Matchmaker,1.0,1.0,160,40,0,0,0.0,True,0.0020864009857177734,0.4678666591644287,5600
16,MLP-Matchmaker,0.995,0.9971264367816092,173,26,0,1,0.0050000000000000044,True,0.0021109580993652344,0.5588161945343018,5600
17,MLP-Matchmaker,0.995,0.9782608695652174,177,22,1,0,0.0050000000000000044,True,0.0021147727966308594,0.8226518630981445,5600
18,MLP-Matchmaker,0.98,0.9090909090909091,178,18,4,0,0.020000000000000018,True,0.002025604248046875,0.37796592712402344,5600
19,MLP-Matchmaker,0.945,0.9464285714285714,132,57,3,8,0.05500000000000005,True,0.00194549560546875,0.5637493133544922,5600
20,MLP-Matchmaker,0.98,0.9818181818181818,106,90,0,4,0.020000000000000018,True,0.0019016265869140625,0.4237060546875,5600
21,MLP-Matchmaker,1.0,1.0,124,76,0,0,0.0,True,0.002083301544189453,0.45267653465270996,5600
22,MLP-Matchmaker,0.99,0.9782608695652174,154,44,2,0,0.010000000000000009,True,0.0021173954010009766,0.4589402675628662,5600
23,MLP-Matchmaker,0.995,0.9971751412429379,176,23,0,1,0.0050000000000000044,True,0.0021228790283203125,0.65399169921875,5600
24,MLP-Matchmaker,0.99,0.9333333333333333,185,13,2,0,0.010000000000000009,True,0.0020945072174072266,0.6078290939331055,5600
25,MLP-Matchmaker,0.955,0.7472826086956521,183,8,8,1,0.04500000000000004,True,0.002077341079711914,0.500633955001831,5600
26,MLP-Matchmaker,0.87,0.9230769230769231,143,31,0,26,0.13,True,0.0019378662109375,0.8155310153961182,5600
27,MLP-Matchmaker,0.955,0.955,99,92,8,1,0.04500000000000004,True,0.0018415451049804688,0.43473029136657715,5600
28,MLP-Matchmaker,0.985,0.9888888888888889,132,65,0,3,0.015000000000000013,True,0.0020248889923095703,0.4688749313354492,5600
29,MLP-Matchmaker,1.0,1.0,156,44,0,0,0.0,True,0.002145051956176758,0.5074529647827148,5600
30,MLP-Matchmaker,1.0,1.0,181,19,0,0,0.0,True,0.002173900604248047,0.38757944107055664,5600
31,MLP-Matchmaker,0.985,0.875,188,9,3,0,0.015000000000000013,True,0.0020380020141601562,0.6723239421844482,5600
32,MLP-Matchmaker,0.99,0.8,195,3,2,0,0.010000000000000009,True,0.002019643783569336,0.27263712882995605,5600
33,MLP-Matchmaker,0.885,0.5208333333333333,176,1,23,0,0.11499999999999999,True,0.001928567886352539,0.5123169422149658,5600
34,MLP-Matchmaker,0.99,0.9910714285714285,88,110,2,0,0.010000000000000009,True,0.0019958019256591797,0.5965819358825684,5600
35,MLP-Matchmaker,1.0,1.0,129,71,0,0,0.0,True,0.002105236053466797,0.5047576427459717,5600
36,MLP-Matchmaker,1.0,1.0,152,48,0,0,0.0,True,0.0021009445190429688,0.6699743270874023,5600
37,MLP-Matchmaker,1.0,1.0,181,19,0,0,0.0,True,0.0020918846130371094,0.25922536849975586,5600
38,MLP-Matchmaker,0.995,0.9375,192,7,1,0,0.0050000000000000044,True,0.002064228057861328,0.7502882480621338,5600
39,MLP-Matchmaker,0.98,0.6974358974358974,194,2,3,1,0.020000000000000018,True,0.00197601318359375,0.3780038356781006,5600
40,MLP-Matchmaker,0.98,0.9130434782608696,177,19,4,0,0.020000000000000018,True,0.001940011978149414,0.5041654109954834,5600
41,MLP-Matchmaker,1.0,1.0,107,93,0,0,0.0,True,0.0018846988677978516,0.309023380279541,5600
42,MLP-Matchmaker,0.995,0.9933333333333334,125,74,1,0,0.0050000000000000044,True,0.002019643783569336,0.6298649311065674,5600
43,MLP-Matchmaker,1.0,1.0,155,45,0,0,0.0,True,0.0021135807037353516,0.49662137031555176,5600
44,MLP-Matchmaker,1.0,1.0,179,21,0,0,0.0,True,0.002084016799926758,0.4399988651275635,5600
45,MLP-Matchmaker,1.0,1.0,189,11,0,0,0.0,True,0.002082347869873047,0.4194648265838623,5600
46,MLP-Matchmaker,0.98,0.7777777777777778,191,5,4,0,0.020000000000000018,True,0.0020225048065185547,0.39847683906555176,5600
47,MLP-Matchmaker,0.97,0.90625,168,26,6,0,0.030000000000000027,True,0.00189208984375,0.4327819347381592,5600
48,MLP-Matchmaker,1.0,1.0,100,100,0,0,0.0,True,0.0019156932830810547,0.5735228061676025,5600
49,MLP-Matchmaker,1.0,1.0,127,73,0,0,0.0,True,0.0021016597747802734,0.45314574241638184,5600
50,MLP-Matchmaker,0.0,0.0,0,0,165,35,1.0,True,0.0021424293518066406,0.6332459449768066,5600
51,MLP-Matchmaker,0.945,0.8166666666666667,19,170,0,11,0.05500000000000005,True,0.002063274383544922,0.4394524097442627,5600
52,MLP-Matchmaker,0.98,0.875,12,184,0,4,0.020000000000000018,True,0.002015829086303711,0.9035775661468506,5600
53,MLP-Matchmaker,0.99,0.9166666666666667,10,188,0,2,0.010000000000000009,True,0.002080202102661133,0.24390292167663574,5600
54,MLP-Matchmaker,0.97,0.9577464788732395,65,129,0,6,0.030000000000000027,True,0.001863241195678711,0.5272185802459717,5600
55,MLP-Matchmaker,0.85,0.845360824742268,67,103,0,30,0.15000000000000002,True,0.0018627643585205078,0.5271430015563965,5600
56,MLP-Matchmaker,1.0,1.0,82,118,0,0,0.0,True,0.0019385814666748047,0.5973978042602539,5600
57,MLP-Matchmaker,0.975,0.9404761904761905,37,158,0,5,0.025000000000000022,True,0.002074718475341797,0.43992066383361816,5600
58,MLP-Matchmaker,1.0,1.0,28,172,0,0,0.0,True,0.002115011215209961,0.4133944511413574,5600
59,MLP-Matchmaker,0.99,0.9411764705882353,15,183,0,2,0.010000000000000009,True,0.0020749568939208984,0.7066311836242676,5600
60,MLP-Matchmaker,0.98,0.9486543233441497,28,168,1,3,0.020000000000000018,True,0.0020723342895507812,0.4157845973968506,5600
61,MLP-Matchmaker,0.98,0.9697420634920635,53,143,1,3,0.020000000000000018,True,0.002007007598876953,0.3826274871826172,5600
62,MLP-Matchmaker,1.0,1.0,85,115,0,0,0.0,True,0.0018672943115234375,0.5350568294525146,5600
63,MLP-Matchmaker,0.995,0.99609375,72,127,1,0,0.0050000000000000044,True,0.0020470619201660156,0.6313209533691406,5600
64,MLP-Matchmaker,0.995,0.9966442953020135,51,148,1,0,0.0050000000000000044,True,0.002110719680786133,0.3264791965484619,5600
65,MLP-Matchmaker,1.0,1.0,30,170,0,0,0.0,True,0.00211334228515625,0.35170769691467285,5600
66,MLP-Matchmaker,0.975,0.8913043478260869,18,177,0,5,0.025000000000000022,True,0.0020728111267089844,0.2818906307220459,5600
67,MLP-Matchmaker,0.995,0.9972677595628415,17,182,1,0,0.0050000000000000044,True,0.0020744800567626953,0.4613800048828125,5600
68,MLP-Matchmaker,0.975,0.9636159924519401,57,138,1,4,0.025000000000000022,True,0.0019116401672363281,0.684619665145874,5600
69,MLP-Matchmaker,1.0,1.0,88,112,0,0,0.0,True,0.0018725395202636719,0.5196330547332764,5600
70,MLP-Matchmaker,0.985,0.98320954074694,77,120,1,2,0.015000000000000013,True,0.002042531967163086,0.47252488136291504,5600
71,MLP-Matchmaker,0.995,0.9968354430379747,42,157,1,0,0.0050000000000000044,True,0.0021033287048339844,0.5433096885681152,5600
72,MLP-Matchmaker,0.99,0.9940476190476191,32,166,2,0,0.010000000000000009,True,0.002126455307006836,0.5910525321960449,5600
73,MLP-Matchmaker,0.995,0.9545454545454546,10,189,0,1,0.0050000000000000044,True,0.002053499221801758,0.41440534591674805,5600
74,MLP-Matchmaker,0.99,0.9694749694749695,17,181,1,1,0.010000000000000009,True,0.0021178722381591797,0.4646306037902832,5600
75,MLP-Matchmaker,0.985,0.9772727272727273,63,134,0,3,0.015000000000000013,True,0.0019123554229736328,0.151289701461792,5600
76,MLP-Matchmaker,0.945,0.9421052631578947,105,84,11,0,0.05500000000000005,True,0.0018219947814941406,0.44106578826904297,5600
77,MLP-Matchmaker,0.96,0.9667027286933526,58,134,7,1,0.040000000000000036,True,0.0019893646240234375,0.3939223289489746,5600
78,MLP-Matchmaker,0.97,0.9808917197452229,43,151,6,0,0.030000000000000027,True,0.002101898193359375,0.5320236682891846,5600
79,MLP-Matchmaker,1.0,1.0,20,180,0,0,0.0,True,0.002071380615234375,0.3766908645629883,5600
80,MLP-Matchmaker,0.96,0.9792746113989637,7,185,8,0,0.040000000000000036,True,0.0021278858184814453,0.48347043991088867,5600
81,MLP-Matchmaker,0.975,0.6875,3,192,0,5,0.025000000000000022,True,0.0019998550415039062,0.7110176086425781,5600
82,MLP-Matchmaker,0.975,0.868421052631579,14,181,0,5,0.025000000000000022,True,0.002011537551879883,0.7063641548156738,5600
83,MLP-Matchmaker,0.99,0.9906542056074766,105,93,0,2,0.010000000000000009,True,0.0019502639770507812,0.4951350688934326,5600
84,MLP-Matchmaker,0.995,0.9963235294117647,64,135,1,0,0.0050000000000000044,True,0.002097606658935547,0.43048787117004395,5600
85,MLP-Matchmaker,1.0,1.0,33,167,0,0,0.0,True,0.0021200180053710938,0.3445615768432617,5600
86,MLP-Matchmaker,0.995,0.975,19,180,0,1,0.0050000000000000044,True,0.002119779586791992,0.4728128910064697,5600
87,MLP-Matchmaker,0.995,0.75,1,198,0,1,0.0050000000000000044,True,0.0020198822021484375,0.7735774517059326,5600
88,MLP-Matchmaker,0.995,0.9973821989528796,9,190,1,0,0.0050000000000000044,True,0.002015352249145508,0.39094042778015137,5600
89,MLP-Matchmaker,0.98,0.8888888888888888,14,182,0,4,0.020000000000000018,True,0.0019488334655761719,0.45382046699523926,5600
90,MLP-Matchmaker,0.995,0.995,100,99,1,0,0.0050000000000000044,True,0.0018620491027832031,0.43062925338745117,5600
91,MLP-Matchmaker,0.995,0.9964539007092198,59,140,1,0,0.0050000000000000044,True,0.002031087875366211,0.5075390338897705,5600
92,MLP-Matchmaker,1.0,1.0,47,153,0,0,0.0,True,0.0021657943725585938,0.48363494873046875,5600
93,MLP-Matchmaker,1.0,1.0,19,181,0,0,0.0,True,0.002104520797729492,0.5963931083679199,5600
94,MLP-Matchmaker,1.0,1.0,6,194,0,0,0.0,True,0.0019860267639160156,0.6978344917297363,5600
95,MLP-Matchmaker,0.995,0.9583333333333333,11,188,0,1,0.0050000000000000044,True,0.0019922256469726562,0.508014440536499,5600
96,MLP-Matchmaker,0.97,0.875,18,176,0,6,0.030000000000000027,True,0.0019884109497070312,0.471435546875,5600
97,MLP-Matchmaker,0.99,0.9894736842105263,93,105,0,2,0.010000000000000009,True,0.001890420913696289,0.6361010074615479,5600
98,MLP-Matchmaker,0.99,0.986842105263158,74,124,0,2,0.010000000000000009,True,0.0020465850830078125,0.4725191593170166,5600
99,MLP-Matchmaker,1.0,1.0,35,165,0,0,0.0,True,0.0020813941955566406,0.5073287487030029,5600
0,MLP-AUE,0.995,0.9962962962962962,134,65,0,1,0.0050000000000000044,True,0.000728607177734375,3.1110668182373047,800
1,MLP-AUE,1.0,1.0,156,44,0,0,0.0,True,0.00046253204345703125,2.944467544555664,800
2,MLP-AUE,0.985,0.9558823529411764,166,31,3,0,0.015000000000000013,True,0.0007543563842773438,4.302077054977417,800
3,MLP-AUE,0.98,0.8823529411764706,183,13,4,0,0.020000000000000018,True,0.0010616779327392578,3.8760926723480225,800
4,MLP-AUE,0.96,0.8518518518518519,173,19,8,0,0.040000000000000036,True,0.0011897087097167969,3.559577703475952,800
5,MLP-AUE,0.995,0.9905660377358491,147,52,1,0,0.0050000000000000044,True,0.0011904239654541016,3.010204792022705,800
6,MLP-AUE,0.655,0.677570093457944,93,38,69,0,0.345,True,0.0011868476867675781,3.788928985595703,800
7,MLP-AUE,0.995,0.9929577464788732,129,70,1,0,0.0050000000000000044,True,0.0012023448944091797,3.6136486530303955,800
8,MLP-AUE,1.0,1.0,159,41,0,0,0.0,True,0.0012354850769042969,3.424238920211792,800
9,MLP-AUE,0.98,0.9411764705882353,166,30,4,0,0.020000000000000018,True,0.0011904239654541016,3.848738193511963,800
10,MLP-AUE,0.995,0.9666666666666667,185,14,1,0,0.0050000000000000044,True,0.0011849403381347656,5.15471076965332,800
11,MLP-AUE,0.985,0.9446059901134052,180,17,2,1,0.015000000000000013,True,0.00116729736328125,3.8853156566619873,800
12,MLP-AUE,1.0,1.0,152,48,0,0,0.0,True,0.0011854171752929688,3.8302035331726074,800
13,MLP-AUE,0.855,0.8440860215053764,107,64,29,0,0.14500000000000002,True,0.0011749267578125,3.3040928840637207,800
14,MLP-AUE,0.99,0.9918699186991871,121,77,0,2,0.010000000000000009,True,0.0011849403381347656,3.6649861335754395,800
15,MLP-AUE,1.0,1.0,160,40,0,0,0.0,True,0.0011820793151855469,3.43412709236145,800
16,MLP-AUE,1.0,1.0,174,26,0,0,0.0,True,0.0012354850769042969,4.521176338195801,800
17,MLP-AUE,0.995,0.9782608695652174,177,22,1,0,0.0050000000000000044,True,0.0011992454528808594,4.177798748016357,800
18,MLP-AUE,0.94,0.7272727272727273,178,10,12,0,0.06000000000000005,True,0.0011904239654541016,3.1196577548980713,800
19,MLP-AUE,0.995,0.9964285714285714,139,60,0,1,0.0050000000000000044,True,0.0011792182922363281,4.503396987915039,800
20,MLP-AUE,0.885,0.8722222222222222,110,67,23,0,0.11499999999999999,True,0.0011909008026123047,3.9084718227386475,800
21,MLP-AUE,1.0,1.0,124,76,0,0,0.0,True,0.0011761188507080078,3.826127529144287,800
22,MLP-AUE,0.995,0.9891304347826088,154,45,1,0,0.0050000000000000044,True,0.0011944770812988281,3.6036250591278076,800
23,MLP-AUE,1.0,1.0,177,23,0,0,0.0,True,0.001247406005859375,3.240356683731079,800
24,MLP-AUE,0.99,0.9333333333333333,185,13,2,0,0.010000000000000009,True,0.0011818408966064453,5.212226867675781,800
25,MLP-AUE,0.95,0.6875,184,6,10,0,0.050000000000000044,True,0.0011739730834960938,3.257373571395874,800
26,MLP-AUE,0.865,0.9201183431952662,142,31,0,27,0.135,True,0.0011782646179199219,4.522409439086914,800
27,MLP-AUE,0.845,0.845,100,69,31,0,0.15500000000000003,True,0.0011785030364990234,3.454392671585083,800
28,MLP-AUE,0.995,0.9962962962962962,134,65,0,1,0.0050000000000000044,True,0.0011718273162841797,3.3407397270202637,800
29,MLP-AUE,1.0,1.0,156,44,0,0,0.0,True,0.0011801719665527344,3.7385902404785156,800
30,MLP-AUE,1.0,1.0,181,19,0,0,0.0,True,0.0011820793151855469,3.638339042663574,800
31,MLP-AUE,0.985,0.875,188,9,3,0,0.015000000000000013,True,0.0012252330780029297,3.952336311340332,800
32,MLP-AUE,0.99,0.8,195,3,2,0,0.010000000000000009,True,0.0011806488037109375,3.4076015949249268,800
33,MLP-AUE,0.96,0.8333333333333334,176,16,8,0,0.040000000000000036,True,0.001184701919555664,4.012938022613525,800
34,MLP-AUE,0.915,0.9241071428571428,88,95,17,0,0.08499999999999996,True,0.0011827945709228516,3.4220387935638428,800
35,MLP-AUE,1.0,1.0,129,71,0,0,0.0,True,0.0011830329895019531,3.5292623043060303,800
36,MLP-AUE,1.0,1.0,152,48,0,0,0.0,True,0.0011909008026123047,3.6324687004089355,800
37,MLP-AUE,1.0,1.0,181,19,0,0,0.0,True,0.0011949539184570312,3.8486948013305664,800
38,MLP-AUE,1.0,1.0,192,8,0,0,0.0,True,0.0011754035949707031,3.5189437866210938,800
39,MLP-AUE,0.985,0.7,195,2,3,0,0.015000000000000013,True,0.001245260238647461,3.4163105487823486,800
40,MLP-AUE,0.985,0.9347826086956521,177,20,3,0,0.015000000000000013,True,0.0011746883392333984,4.4615983963012695,800
41,MLP-AUE,0.865,0.8548387096774194,107,66,27,0,0.135,True,0.0011875629425048828,3.459115743637085,800
42,MLP-AUE,0.995,0.996,124,75,0,1,0.0050000000000000044,True,0.0011827945709228516,3.6010985374450684,800
